D1_DI_CS,D1_DI_CW,D1_DI_GA,D1_DI_OS,D1_ST_CS,D1_ST_CW,D1_ST_GA,D1_ST_OS,D2_DI_CW,D2_DI_FB,D2_DI_GA,D2_DI_OW,D2_ST_CW,D2_ST_FB,D2_ST_GA,D2_ST_OW,D3_DI_CS,D3_DI_CW,D3_DI_FB,D3_DI_GA,D3_DI_LG,D3_DI_MZ,D3_DI_OS,D3_DI_OW,D3_DI_PF,D3_DI_PS,D3_DI_SB,D3_DI_VB,D3_DI_VL,D3_DI_VR,D4_PO_CS,D4_PO_CW,D4_PO_FB,D4_PO_GA,D4_PO_LG,D4_PO_MZ,D4_PO_OS,D4_PO_OW,D4_PO_PF,D4_PO_PS,D4_PO_SB,D4_PO_VB,D4_PO_VL,D4_ST_CS,D4_ST_CW,D4_ST_FB,D4_ST_GA,D4_ST_LG,D4_ST_MZ,D4_ST_OS,D4_ST_OW,D4_ST_PF,D4_ST_PS,D4_ST_SB,D4_ST_VB,D4_ST_VL,D5_PO_CS,D5_PO_CW,D5_PO_GA,D5_PO_LG,D5_PO_MZ,D5_PO_OS,D5_PO_OW,D5_PO_PF,D5_PO_SU,D5_ST_CS,D5_ST_CW,D5_ST_GA,D5_ST_LG,D5_ST_MZ,D5_ST_OS,D5_ST_OW,D5_ST_PF,D5_ST_SU,D6_DI_CI,D6_DI_CO,D6_DI_CW,D6_DI_FB,D6_DI_LG,D6_DI_MZ,D6_DI_OL,D6_DI_PS,D6_DI_VB,D6_DI_VF,D6_DI_VI,D6_DI_VL,D6_DI_VR
0.30207,0.30180,0.30043,0.30207,0.33017,0.32587,0.30589,0.33017,0.30130,0.30135,0.30080,0.30129,0.31775,0.31861,0.31055,0.31758,0.30444,0.30444,0.30439,0.30383,0.30444,0.30440,0.30417,0.30418,0.30404,0.30448,0.30431,0.30451,0.30457,0.30449,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,1.0015,1.0015,1.0015,1.0015,0.32805,0.32729,0.32805,0.32354,0.32805,0.32805,0.32805,0.32708,0.32805,0.32805,0.32805,0.32805,0.32805,1.0013,1.0013,1.0012,1.0013,1.0013,1.0013,1.0013,1.0013,1.0013,0.30855,0.30750,0.30392,0.30855,0.30855,0.30855,0.30662,0.30855,0.30855,0.30373,0.30517,0.30472,0.30517,0.30517,0.30517,0.30395,0.30517,0.30471,0.30517,0.30453,0.30517,0.30523
0.30195,0.30159,0.30043,0.30195,0.32818,0.32256,0.30589,0.32818,0.30127,0.30129,0.30052,0.30115,0.31735,0.31758,0.30644,0.31565,0.30443,0.30443,0.30437,0.30379,0.30444,0.30437,0.30417,0.30417,0.30404,0.30444,0.30431,0.30448,0.30454,0.30444,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.32798,0.32712,0.32798,0.32325,0.32798,0.32798,0.32798,0.32652,0.32798,0.32798,0.32798,0.32798,0.32798,1.0013,1.0013,1.0012,1.0013,1.0013,1.0013,1.0012,1.0013,1.0013,0.30927,0.30785,0.30330,0.30927,0.30927,0.30927,0.30649,0.30927,0.30927,0.30366,0.30593,0.30500,0.30593,0.30593,0.30593,0.30389,0.30593,0.30484,0.30593,0.30473,0.30593,0.30605
0.30172,0.30157,0.30043,0.30172,0.32451,0.32222,0.30589,0.32451,0.30116,0.30123,0.30026,0.30102,0.31572,0.31675,0.30266,0.31371,0.30440,0.30440,0.30436,0.30378,0.30442,0.30437,0.30415,0.30417,0.30404,0.30444,0.30429,0.30444,0.30451,0.30444,1.0015,1.0014,1.0015,1.0014,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.32729,0.32652,0.32729,0.32280,0.32729,0.32729,0.32729,0.32608,0.32729,0.32729,0.32729,0.32729,0.32729,1.0013,1.0013,1.0012,1.0013,1.0013,1.0013,1.0013,1.0013,1.0013,0.31074,0.30900,0.30294,0.31074,0.31074,0.31074,0.30713,0.31074,0.31074,0.30372,0.30619,0.30530,0.30619,0.30619,0.30619,0.30402,0.30619,0.30510,0.30619,0.30498,0.30619,0.30628
0.30159,0.30145,0.30043,0.30159,0.32262,0.32041,0.30589,0.32262,0.30096,0.30103,0.30026,0.30084,0.31281,0.31377,0.30259,0.31113,0.30437,0.30437,0.30433,0.30378,0.30437,0.30434,0.30411,0.30413,0.30402,0.30441,0.30424,0.30444,0.30450,0.30441,1.0015,1.0014,1.0015,1.0014,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.32727,0.32627,0.32727,0.32247,0.32727,0.32727,0.32727,0.32576,0.32727,0.32727,0.32727,0.32727,0.32727,1.0014,1.0013,1.0012,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,0.31274,0.31061,0.30325,0.31274,0.31274,0.31274,0.30821,0.31274,0.31274,0.30389,0.30605,0.30534,0.30605,0.30605,0.30605,0.30409,0.30605,0.30517,0.30605,0.30507,0.30605,0.30615
0.30153,0.30123,0.30043,0.30153,0.32171,0.31718,0.30589,0.32171,0.30085,0.30091,0.30014,0.30085,0.31120,0.31212,0.30041,0.31118,0.30436,0.30436,0.30431,0.30375,0.30437,0.30431,0.30411,0.30411,0.30398,0.30437,0.30424,0.30441,0.30445,0.30437,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32683,0.32577,0.32683,0.32207,0.32683,0.32683,0.32683,0.32521,0.32683,0.32683,0.32683,0.32683,0.32683,1.0025,1.0023,1.0014,1.0025,1.0025,1.0025,1.0019,1.0025,1.0025,0.38697,0.37311,0.31923,0.38697,0.38697,0.38697,0.35210,0.38697,0.38697,0.30379,0.30572,0.30511,0.30572,0.30572,0.30572,0.30409,0.30572,0.30507,0.30572,0.30491,0.30572,0.30577
0.30137,0.30104,0.30043,0.30137,0.31917,0.31448,0.30589,0.31917,0.30085,0.30085,0.30014,0.30080,0.31118,0.31118,0.30041,0.31054,0.30433,0.30433,0.30431,0.30372,0.30436,0.30431,0.30411,0.30411,0.30398,0.30437,0.30424,0.30437,0.30444,0.30437,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32652,0.32553,0.32652,0.32177,0.32652,0.32652,0.32652,0.32501,0.32652,0.32652,0.32652,0.32652,0.32652,1.0031,1.0030,1.0020,1.0031,1.0031,1.0031,1.0026,1.0031,1.0031,0.41062,0.40543,0.34912,0.41062,0.41059,0.41062,0.38708,0.41059,0.41059,0.30363,0.30533,0.30480,0.30533,0.30533,0.30533,0.30390,0.30533,0.30479,0.30533,0.30467,0.30533,0.30535
0.30127,0.30103,0.30043,0.30127,0.31769,0.31424,0.30589,0.31769,0.30082,0.30085,0.30014,0.30064,0.31072,0.31118,0.30041,0.30823,0.30431,0.30431,0.30427,0.30372,0.30431,0.30428,0.30408,0.30409,0.30398,0.30435,0.30420,0.30437,0.30443,0.30435,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32634,0.32502,0.32634,0.32135,0.32634,0.32634,0.32634,0.32446,0.32634,0.32634,0.32634,0.32634,0.32634,1.0028,1.0028,1.0022,1.0028,1.0028,1.0028,1.0027,1.0028,1.0028,0.39408,0.39237,0.35847,0.39408,0.39397,0.39408,0.38367,0.39397,0.39397,0.30345,0.30509,0.30451,0.30509,0.30509,0.30509,0.30368,0.30509,0.30451,0.30509,0.30445,0.30509,0.30513
0.30157,0.30102,0.30043,0.30157,0.32221,0.31418,0.30589,0.32221,0.30069,0.30077,0.30014,0.30049,0.30891,0.31009,0.30041,0.30604,0.30429,0.30429,0.30424,0.30370,0.30430,0.30424,0.30404,0.30404,0.30395,0.30431,0.30417,0.30433,0.30437,0.30431,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32577,0.32487,0.32577,0.32110,0.32577,0.32577,0.32577,0.32428,0.32577,0.32577,0.32577,0.32577,0.32577,1.0026,1.0026,1.0022,1.0026,1.0026,1.0026,1.0025,1.0026,1.0026,0.37692,0.37667,0.35776,0.37690,0.37670,0.37691,0.37139,0.37670,0.37670,0.30317,0.30492,0.30424,0.30492,0.30492,0.30492,0.30343,0.30492,0.30426,0.30492,0.30424,0.30492,0.30493
0.30144,0.30102,0.30043,0.30144,0.32025,0.31416,0.30589,0.32025,0.30053,0.30061,0.30014,0.30034,0.30670,0.30777,0.30041,0.30380,0.30424,0.30424,0.30422,0.30366,0.30426,0.30422,0.30404,0.30403,0.30391,0.30429,0.30415,0.30431,0.30436,0.30429,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32576,0.32428,0.32576,0.32063,0.32576,0.32576,0.32576,0.32381,0.32576,0.32576,0.32576,0.32576,0.32576,1.0024,1.0024,1.0022,1.0024,1.0024,1.0024,1.0023,1.0024,1.0024,0.36661,0.36666,0.35551,0.36659,0.36637,0.36660,0.36339,0.36637,0.36637,0.30299,0.30484,0.30407,0.30484,0.30484,0.30484,0.30324,0.30484,0.30407,0.30484,0.30408,0.30484,0.30490
0.31143,0.31010,0.30593,0.31143,0.54903,0.51406,0.40814,0.54903,0.30042,0.30050,0.30014,0.30026,0.30502,0.30622,0.30041,0.30266,0.30424,0.30424,0.30417,0.30366,0.30424,0.30417,0.30400,0.30399,0.30391,0.30424,0.30411,0.30427,0.30431,0.30424,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32534,0.32424,0.32534,0.32044,0.32534,0.32534,0.32534,0.32354,0.32534,0.32534,0.32534,0.32534,0.32534,1.0022,1.0022,1.0021,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,0.35882,0.35898,0.35170,0.35879,0.35848,0.35880,0.35686,0.35848,0.35848,0.30280,0.30471,0.30388,0.30471,0.30471,0.30471,0.30303,0.30471,0.30397,0.30471,0.30406,0.30471,0.30473
0.30732,0.30670,0.30493,0.30732,0.44228,0.42682,0.38535,0.44228,0.31009,0.31006,0.30609,0.30986,0.51333,0.51277,0.41166,0.50747,0.30419,0.30419,0.30417,0.30363,0.30421,0.30417,0.30398,0.30398,0.30388,0.30424,0.30410,0.30424,0.30430,0.30424,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32504,0.32377,0.32504,0.31992,0.32504,0.32504,0.32504,0.32328,0.32504,0.32504,0.32504,0.32504,0.32504,1.0021,1.0021,1.0020,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,0.35341,0.35358,0.34736,0.35337,0.35302,0.35339,0.35170,0.35302,0.35302,0.30265,0.30459,0.30376,0.30459,0.30459,0.30459,0.30300,0.30459,0.30389,0.30459,0.30397,0.30459,0.30465
0.30519,0.30465,0.30291,0.30519,0.39115,0.37916,0.34455,0.39115,0.30692,0.30690,0.30482,0.30662,0.43199,0.43142,0.38261,0.42458,0.30418,0.30418,0.30413,0.30359,0.30418,0.30414,0.30398,0.30397,0.30385,0.30420,0.30407,0.30424,0.30427,0.30420,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32497,0.32356,0.32497,0.31984,0.32497,0.32497,0.32497,0.32282,0.32497,0.32497,0.32497,0.32497,0.32497,1.0020,1.0020,1.0019,1.0020,1.0020,1.0020,1.0020,1.0020,1.0020,0.34827,0.34839,0.34312,0.34823,0.34783,0.34825,0.34660,0.34783,0.34783,0.30257,0.30442,0.30350,0.30442,0.30442,0.30442,0.30281,0.30442,0.30368,0.30442,0.30378,0.30442,0.30447
0.30437,0.30389,0.30191,0.30437,0.37322,0.36333,0.32758,0.37322,0.30493,0.30493,0.30334,0.30467,0.38502,0.38511,0.35217,0.37929,0.30416,0.30415,0.30411,0.30359,0.30416,0.30411,0.30393,0.30391,0.30385,0.30417,0.30404,0.30418,0.30424,0.30417,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32430,0.32330,0.32430,0.31921,0.32430,0.32430,0.32430,0.32272,0.32430,0.32430,0.32430,0.32430,0.32430,1.0020,1.0020,1.0019,1.0020,1.0020,1.0020,1.0019,1.0020,1.0020,0.34437,0.34445,0.33961,0.34430,0.34349,0.34436,0.34260,0.34349,0.34349,0.30235,0.31656,0.30632,0.31656,0.31656,0.31656,0.30488,0.31656,0.30751,0.31656,0.31194,0.31656,0.31680
0.31069,0.30977,0.30704,0.31069,0.52948,0.50537,0.43517,0.52948,0.30222,0.30226,0.30140,0.30209,0.33220,0.33282,0.31930,0.33002,0.30411,0.30411,0.30408,0.30355,0.30411,0.30409,0.30391,0.30391,0.30381,0.30415,0.30403,0.30417,0.30421,0.30415,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32430,0.32282,0.32430,0.31919,0.32430,0.32430,0.32430,0.32209,0.32430,0.32430,0.32430,0.32430,0.32430,1.0023,1.0022,1.0019,1.0023,1.0021,1.0023,1.0020,1.0021,1.0021,0.37535,0.36678,0.34508,0.37409,0.35999,0.37555,0.35017,0.35999,0.35999,0.30715,0.31505,0.31134,0.31505,0.31505,0.31505,0.31022,0.31505,0.31191,0.31505,0.31317,0.31505,0.31515
0.30642,0.30591,0.30445,0.30642,0.42008,0.40767,0.37485,0.42008,0.34057,0.34071,0.33693,0.33998,1.2040,1.2065,1.1348,1.1930,0.30411,0.30411,0.30404,0.30353,0.30411,0.30404,0.30390,0.30388,0.30379,0.30411,0.30398,0.30413,0.30418,0.30411,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32386,0.32267,0.32386,0.31858,0.32386,0.32386,0.32386,0.32202,0.32386,0.32386,0.32386,0.32386,0.32386,1.0035,1.0034,1.0026,1.0035,1.0033,1.0035,1.0030,1.0033,1.0033,0.44094,0.43526,0.39033,0.44012,0.42642,0.44128,0.41179,0.42643,0.42643,0.30855,0.31278,0.31045,0.31278,0.31278,0.31278,0.30971,0.31278,0.31086,0.31278,0.31155,0.31278,0.31282
0.30507,0.30467,0.30316,0.30507,0.38853,0.37960,0.34913,0.38853,0.30341,0.30344,0.30301,0.30334,0.35349,0.35401,0.34603,0.35226,0.30406,0.30406,0.30403,0.30352,0.30408,0.30404,0.30385,0.30385,0.30378,0.30410,0.30398,0.30411,0.30416,0.30410,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32356,0.32209,0.32356,0.31850,0.32356,0.32356,0.32356,0.32144,0.32356,0.32356,0.32356,0.32356,0.32356,1.0033,1.0032,1.0030,1.0033,1.0032,1.0033,1.0031,1.0032,1.0032,0.41851,0.41705,0.40174,0.41843,0.41217,0.41892,0.40857,0.41217,0.41217,0.30782,0.31036,0.30884,0.31036,0.31036,0.31036,0.30838,0.31036,0.30921,0.31036,0.30944,0.31036,0.31043
0.30437,0.30404,0.30273,0.30437,0.37311,0.36641,0.34131,0.37311,0.30468,0.30454,0.30137,0.30406,0.37957,0.37646,0.31881,0.36652,0.30404,0.30404,0.30398,0.30347,0.30404,0.30400,0.30385,0.30383,0.30374,0.30404,0.30394,0.30408,0.30411,0.30404,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32346,0.32209,0.32346,0.31814,0.32346,0.32346,0.32346,0.32137,0.32346,0.32346,0.32346,0.32346,0.32346,1.0036,1.0036,1.0032,1.0037,1.0034,1.0036,1.0033,1.0034,1.0034,0.44682,0.44333,0.41906,0.44788,0.43615,0.44775,0.43008,0.43615,0.43615,0.30697,0.30857,0.30759,0.30857,0.30857,0.30857,0.30728,0.30857,0.30795,0.30857,0.30796,0.30857,0.30860
0.30391,0.30351,0.30243,0.30391,0.36371,0.35584,0.33603,0.36371,0.30240,0.30241,0.30085,0.30219,0.33532,0.33545,0.31119,0.33173,0.30401,0.30400,0.30398,0.30347,0.30402,0.30398,0.30381,0.30378,0.30372,0.30404,0.30391,0.30404,0.30410,0.30404,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,1.0014,0.32302,0.32175,0.32302,0.31779,0.32302,0.32302,0.32302,0.32108,0.32302,0.32302,0.32302,0.32302,0.32302,1.0033,1.0033,1.0031,1.0033,1.0032,1.0033,1.0032,1.0032,1.0032,0.42113,0.42047,0.41149,0.42176,0.41651,0.42182,0.41584,0.41651,0.41651,0.30619,0.30737,0.30660,0.30737,0.30737,0.30737,0.30641,0.30737,0.30699,0.30737,0.30692,0.30737,0.30740
0.30367,0.30319,0.30207,0.30367,0.35882,0.34968,0.33009,0.35882,0.30170,0.30171,0.30049,0.30161,0.32383,0.32401,0.30603,0.32253,0.30398,0.30398,0.30394,0.30343,0.30398,0.30395,0.30378,0.30378,0.30371,0.30400,0.30390,0.30403,0.30405,0.30400,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,0.32282,0.32137,0.32282,0.31768,0.32282,0.32282,0.32282,0.32064,0.32282,0.32282,0.32282,0.32282,0.32282,1.0029,1.0029,1.0028,1.0029,1.0029,1.0029,1.0029,1.0029,1.0029,0.39838,0.39752,0.39332,0.39883,0.39429,0.39883,0.39445,0.39429,0.39429,0.30558,0.30657,0.30588,0.30657,0.30657,0.30657,0.30577,0.30657,0.30630,0.30657,0.30618,0.30657,0.30659
0.30333,0.30293,0.30185,0.30333,0.35239,0.34494,0.32667,0.35239,0.30203,0.30202,0.30026,0.30130,0.32904,0.32889,0.30259,0.31778,0.30396,0.30396,0.30391,0.30340,0.30397,0.30391,0.30377,0.30375,0.30367,0.30398,0.30385,0.30398,0.30404,0.30398,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,0.32301,0.32137,0.32301,0.31708,0.32301,0.32301,0.32301,0.32064,0.32301,0.32301,0.32301,0.32301,0.32301,1.0027,1.0027,1.0026,1.0027,1.0026,1.0027,1.0027,1.0026,1.0026,0.38624,0.38602,0.38260,0.38668,0.38261,0.38665,0.38337,0.38261,0.38261,0.30502,0.30589,0.30527,0.30589,0.30589,0.30589,0.30515,0.30589,0.30568,0.30589,0.30555,0.30589,0.30591
0.30305,0.30272,0.30163,0.30305,0.34716,0.34104,0.32315,0.34716,0.30710,0.30705,0.30327,0.30658,0.43643,0.43516,0.35081,0.42364,0.30391,0.30391,0.30390,0.30339,0.30393,0.30390,0.30372,0.30372,0.30366,0.30395,0.30385,0.30397,0.30400,0.30395,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,0.32356,0.32137,0.32356,0.31708,0.32356,0.32356,0.32356,0.32064,0.32356,0.32356,0.32356,0.32356,0.32356,1.0025,1.0025,1.0025,1.0025,1.0024,1.0025,1.0025,1.0024,1.0024,0.37358,0.37364,0.37209,0.37388,0.37085,0.37388,0.37167,0.37085,0.37085,0.30455,0.30535,0.30479,0.30535,0.30535,0.30535,0.30469,0.30535,0.30516,0.30535,0.30506,0.30535,0.30536
0.30293,0.30253,0.30159,0.30293,0.34498,0.33783,0.32262,0.34498,0.30257,0.30259,0.30142,0.30238,0.33815,0.33845,0.31966,0.33492,0.30391,0.30391,0.30385,0.30335,0.30391,0.30387,0.30372,0.30372,0.30365,0.30391,0.30382,0.30394,0.30398,0.30391,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,0.32429,0.32158,0.32429,0.31695,0.32429,0.32429,0.32429,0.32063,0.32429,0.32429,0.32429,0.32429,0.32429,1.0023,1.0023,1.0023,1.0023,1.0023,1.0023,1.0023,1.0023,1.0023,0.36422,0.36429,0.36261,0.36444,0.36199,0.36442,0.36269,0.36199,0.36199,0.30417,0.30496,0.30438,0.30496,0.30496,0.30496,0.30427,0.30496,0.30472,0.30496,0.30464,0.30496,0.30498
0.30282,0.30244,0.30151,0.30282,0.34293,0.33634,0.32139,0.34293,0.30941,0.30940,0.30710,0.30916,0.49548,0.49541,0.43648,0.48910,0.30387,0.30387,0.30385,0.30334,0.30389,0.30385,0.30370,0.30367,0.30360,0.30390,0.30378,0.30391,0.30396,0.30390,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0013,1.0014,1.0014,1.0014,1.0014,1.0014,0.32595,0.32228,0.32595,0.31661,0.32595,0.32595,0.32595,0.32063,0.32595,0.32595,0.32595,0.32595,0.32595,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,0.35749,0.35741,0.35608,0.35765,0.35590,0.35760,0.35642,0.35590,0.35590,0.30397,0.30765,0.30409,0.30764,0.30765,0.30765,0.30409,0.30765,0.30456,0.30765,0.30459,0.30765,0.30779
0.30287,0.30238,0.30131,0.30287,0.34375,0.33528,0.31837,0.34375,0.35200,0.35212,0.34594,0.35111,1.4041,1.4060,1.3009,1.3894,0.30385,0.30385,0.30381,0.30332,0.30385,0.30382,0.30366,0.30366,0.30359,0.30385,0.30377,0.30389,0.30391,0.30385,1.0015,1.0014,1.0015,1.0013,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.32805,0.32349,0.32805,0.31637,0.32805,0.32805,0.32805,0.32126,0.32805,0.32805,0.32805,0.32805,0.32805,1.0027,1.0026,1.0023,1.0028,1.0025,1.0028,1.0023,1.0023,1.0025,0.39959,0.39081,0.36933,0.40460,0.38315,0.40160,0.37348,0.37050,0.38315,0.30388,0.30871,0.30428,0.30872,0.30871,0.30871,0.30434,0.30871,0.30550,0.30871,0.30578,0.30871,0.30880
0.30280,0.30236,0.30118,0.30280,0.34252,0.33497,0.31650,0.34252,0.30411,0.30413,0.30342,0.30398,0.36742,0.36794,0.35369,0.36473,0.30383,0.30383,0.30379,0.30328,0.30385,0.30379,0.30366,0.30364,0.30358,0.30385,0.30372,0.30385,0.30391,0.30385,1.0015,1.0014,1.0015,1.0013,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.33033,0.32488,0.33033,0.31637,0.33033,0.33033,0.33033,0.32205,0.33033,0.33033,0.33033,0.33033,0.33033,1.0031,1.0030,1.0028,1.0031,1.0029,1.0031,1.0028,1.0027,1.0029,0.40808,0.40557,0.39382,0.41028,0.40063,0.40904,0.39497,0.38722,0.40063,0.30407,0.30809,0.30477,0.30809,0.30809,0.30809,0.30485,0.30809,0.30609,0.30809,0.30623,0.30809,0.30814
0.30267,0.30231,0.30118,0.30267,0.34028,0.33406,0.31641,0.34028,0.30917,0.30918,0.30657,0.30879,0.48935,0.48948,0.42343,0.47950,0.30379,0.30379,0.30378,0.30328,0.30380,0.30378,0.30363,0.30359,0.30353,0.30383,0.30372,0.30385,0.30387,0.30383,1.0015,1.0014,1.0015,1.0013,1.0015,1.0015,1.0015,1.0014,1.0015,1.0015,1.0015,1.0015,1.0015,0.33220,0.32638,0.33220,0.31662,0.33220,0.33220,0.33220,0.32281,0.33220,0.33220,0.33220,0.33220,0.33220,1.0028,1.0028,1.0027,1.0029,1.0028,1.0028,1.0027,1.0026,1.0028,0.39384,0.39289,0.38787,0.39466,0.38958,0.39430,0.38738,0.38015,0.38958,0.30410,0.30728,0.30492,0.30729,0.30728,0.30728,0.30492,0.30728,0.30607,0.30728,0.30605,0.30728,0.30730
0.30253,0.30220,0.30117,0.30253,0.33777,0.33221,0.31623,0.33777,0.32102,0.32104,0.31820,0.32056,0.79226,0.79265,0.72337,0.78111,0.30379,0.30378,0.30374,0.30326,0.30379,0.30374,0.30359,0.30359,0.30353,0.30379,0.30370,0.30380,0.30385,0.30379,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0016,1.0016,1.0016,1.0016,1.0016,0.33347,0.32767,0.33347,0.31705,0.33347,0.33347,0.33347,0.32380,0.33347,0.33347,0.33347,0.33347,0.33347,1.0026,1.0026,1.0025,1.0026,1.0025,1.0026,1.0025,1.0024,1.0025,0.37677,0.37653,0.37432,0.37717,0.37419,0.37697,0.37316,0.36734,0.37419,0.30407,0.30658,0.30479,0.30659,0.30658,0.30658,0.30474,0.30658,0.30577,0.30658,0.30564,0.30658,0.30660
0.30342,0.30288,0.30169,0.30342,0.35404,0.34399,0.32412,0.35404,0.30776,0.30772,0.30645,0.30741,0.45304,0.45196,0.42028,0.44423,0.30375,0.30373,0.30372,0.30322,0.30376,0.30372,0.30359,0.30355,0.30351,0.30377,0.30366,0.30378,0.30382,0.30377,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0016,1.0016,1.0016,1.0016,1.0016,0.33426,0.32880,0.33426,0.31707,0.33426,0.33426,0.33426,0.32466,0.33426,0.33426,0.33426,0.33426,0.33426,1.0024,1.0024,1.0023,1.0024,1.0023,1.0024,1.0023,1.0022,1.0023,0.36616,0.36573,0.36430,0.36638,0.36440,0.36626,0.36349,0.35929,0.36440,0.30393,0.30596,0.30450,0.30597,0.30596,0.30596,0.30448,0.30596,0.30541,0.30596,0.30519,0.30596,0.30597
0.30303,0.30265,0.30173,0.30303,0.34679,0.33992,0.32471,0.34679,0.30371,0.30372,0.30284,0.30356,0.35940,0.35957,0.34296,0.35648,0.30372,0.30372,0.30369,0.30321,0.30372,0.30370,0.30355,0.30353,0.30347,0.30372,0.30365,0.30375,0.30378,0.30372,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0016,1.0016,1.0016,1.0016,1.0016,0.33460,0.32951,0.33460,0.31735,0.33460,0.33460,0.33460,0.32529,0.33460,0.33460,0.33460,0.33460,0.33460,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,1.0022,1.0021,1.0022,0.35779,0.35760,0.35652,0.35813,0.35690,0.35789,0.35639,0.35346,0.35690,0.30366,0.30545,0.30419,0.30546,0.30545,0.30545,0.30415,0.30545,0.30503,0.30545,0.30475,0.30545,0.30547
0.30285,0.30248,0.30158,0.30285,0.34352,0.33699,0.32247,0.34352,0.30610,0.30605,0.30265,0.30521,0.41186,0.41081,0.33951,0.39127,0.30371,0.30370,0.30366,0.30319,0.30372,0.30366,0.30353,0.30352,0.30347,0.30372,0.30362,0.30372,0.30378,0.30372,1.0016,1.0015,1.0016,1.0013,1.0016,1.0016,1.0016,1.0014,1.0016,1.0016,1.0016,1.0016,1.0016,0.33469,0.32977,0.33469,0.31778,0.33469,0.33469,0.33469,0.32577,0.33469,0.33469,0.33469,0.33469,0.33469,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0021,1.0020,1.0021,0.35219,0.35202,0.35067,0.35244,0.35141,0.35226,0.35087,0.34783,0.35141,0.30327,0.30500,0.30389,0.30502,0.30500,0.30500,0.30388,0.30500,0.30468,0.30500,0.30435,0.30500,0.30502
